v0012	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,temperate
v0013	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,temperate
v0014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,temperate
v0015	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,temperate
v0016	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,temperate
v0017	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella,virulent
v0018	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,NA,temperate
v0019	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter,temperate
v001a	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,virulent
v001b	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia,virulent
v001c	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor,temperate
v001d	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,temperate
v001e	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola,temperate
v001f	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,NA,virulent
v0020	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella,temperate
v0021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103,virulent
v0022	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,virulent
v0023	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,temperate
v0024	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Rountreeviridae,NA,virulent
v0025	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Rountreeviridae,NA,virulent
v0026	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,virulent
v0027	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,temperate
v0028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,temperate
v0029	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,NA,temperate
v002a	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,virulent
v002b	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,NA,virulent
v002c	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Rountreeviridae,NA,virulent
v002d	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium_A,temperate
v002e	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia,temperate
v002f	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister,temperate
v0030	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,virulent
v0031	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,temperate
v0032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas,virulent
v0033	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea,temperate
v0034	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus,temperate
v0035	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,temperate
